center_id,ts_bucket,agents_scheduled,agents_logged_in,shrinkage_pct,sla_target_sec
SC-101,2026-07-08 12:30:00,140.88,95.64,32.11,60.0
SC-101,2026-07-08 13:00:00,127.45,91.15,28.48,60.0
SC-101,2026-07-08 13:30:00,134.78,93.08,30.94,60.0
SC-101,2026-07-08 14:00:00,114.19,78.67,31.1,60.0
SC-101,2026-07-08 14:30:00,106.08,74.9,29.39,60.0
SC-101,2026-07-08 15:00:00,93.95,63.06,32.88,60.0
SC-101,2026-07-08 15:30:00,99.76,64.85,34.99,60.0
SC-101,2026-07-08 16:00:00,101.21,64.84,35.93,60.0
SC-101,2026-07-08 16:30:00,86.26,61.02,29.26,60.0
SC-101,2026-07-08 17:00:00,74.35,53.46,28.1,60.0
SC-101,2026-07-08 17:30:00,65.09,47.65,26.79,60.0
SC-101,2026-07-08 18:00:00,62.48,45.11,27.8,60.0
SC-101,2026-07-08 18:30:00,46.98,34.93,25.64,60.0
SC-101,2026-07-08 19:00:00,46.71,33.5,28.27,60.0
SC-101,2026-07-08 19:30:00,43.65,31.66,27.47,60.0
SC-101,2026-07-08 20:00:00,34.21,24.09,29.57,60.0
SC-101,2026-07-08 20:30:00,33.45,24.37,27.14,60.0
SC-101,2026-07-08 21:00:00,31.48,22.15,29.63,60.0
SC-101,2026-07-08 21:30:00,29.16,19.56,32.92,60.0
SC-101,2026-07-08 22:00:00,25.47,19.11,24.98,60.0
SC-101,2026-07-08 22:30:00,22.38,16.45,26.5,60.0
SC-101,2026-07-08 23:00:00,24.25,18.19,25.0,60.0
SC-101,2026-07-08 23:30:00,25.73,18.19,29.3,60.0
SC-101,2026-07-09 00:00:00,21.5,14.87,30.82,60.0
SC-101,2026-07-09 00:30:00,23.79,17.64,25.87,60.0
SC-101,2026-07-09 01:00:00,21.04,16.32,22.43,60.0
SC-101,2026-07-09 01:30:00,21.53,14.98,30.42,60.0
SC-101,2026-07-09 02:00:00,22.11,15.97,27.75,60.0
SC-101,2026-07-09 02:30:00,24.29,16.8,30.84,60.0
SC-101,2026-07-09 03:00:00,23.64,15.49,34.47,60.0
SC-101,2026-07-09 03:30:00,22.43,16.1,28.23,60.0
SC-101,2026-07-09 04:00:00,27.09,19.66,27.41,60.0
SC-101,2026-07-09 04:30:00,24.06,17.26,28.28,60.0
SC-101,2026-07-09 05:00:00,26.98,19.04,29.42,60.0
SC-101,2026-07-09 05:30:00,25.18,19.64,22.02,60.0
SC-101,2026-07-09 06:00:00,29.67,20.68,30.29,60.0
SC-101,2026-07-09 06:30:00,40.95,29.67,27.55,60.0
SC-101,2026-07-09 07:00:00,44.44,31.62,28.84,60.0
SC-101,2026-07-09 07:30:00,64.37,43.46,32.48,60.0
SC-101,2026-07-09 08:00:00,70.39,50.21,28.67,60.0
SC-101,2026-07-09 08:30:00,84.66,61.63,27.21,60.0
SC-101,2026-07-09 09:00:00,99.8,68.89,30.98,60.0
SC-101,2026-07-09 09:30:00,95.87,72.31,24.58,60.0
SC-101,2026-07-09 10:00:00,128.23,85.75,33.13,60.0
SC-101,2026-07-09 10:30:00,132.13,90.0,31.88,60.0
SC-101,2026-07-09 11:00:00,118.18,87.88,25.63,60.0
SC-101,2026-07-09 11:30:00,141.13,104.94,25.64,60.0
SC-101,2026-07-09 12:00:00,126.02,97.02,23.01,60.0
SC-101,2026-07-09 12:30:00,134.02,92.39,31.06,60.0
SC-101,2026-07-09 13:00:00,129.04,93.37,27.64,60.0
SC-101,2026-07-09 13:30:00,97.55,70.07,28.17,60.0
SC-101,2026-07-09 14:00:00,102.17,78.36,23.31,60.0
SC-101,2026-07-09 14:30:00,105.5,75.05,28.86,60.0
SC-101,2026-07-09 15:00:00,91.28,66.08,27.61,60.0
SC-101,2026-07-09 15:30:00,86.88,64.95,25.24,60.0
SC-101,2026-07-09 16:00:00,87.23,60.36,30.8,60.0
SC-101,2026-07-09 16:30:00,78.47,54.48,30.57,60.0
SC-101,2026-07-09 17:00:00,66.2,49.4,25.38,60.0
SC-101,2026-07-09 17:30:00,55.69,43.31,22.23,60.0
SC-101,2026-07-09 18:00:00,63.58,41.53,34.68,60.0
SC-101,2026-07-09 18:30:00,52.04,36.9,29.08,60.0
SC-101,2026-07-09 19:00:00,41.48,30.74,25.9,60.0
SC-101,2026-07-09 19:30:00,34.83,24.74,28.98,60.0
SC-101,2026-07-09 20:00:00,36.42,25.33,30.46,60.0
SC-101,2026-07-09 20:30:00,31.97,23.68,25.95,60.0
SC-101,2026-07-09 21:00:00,27.59,20.81,24.57,60.0
SC-101,2026-07-09 21:30:00,28.21,18.16,35.63,60.0
SC-101,2026-07-09 22:00:00,26.95,18.31,32.04,60.0
SC-101,2026-07-09 22:30:00,20.72,16.33,21.18,60.0
SC-101,2026-07-09 23:00:00,24.75,17.14,30.75,60.0
SC-101,2026-07-09 23:30:00,25.63,17.46,31.88,60.0
SC-101,2026-07-10 00:00:00,11.41,8.49,25.57,60.0
SC-101,2026-07-10 00:30:00,11.72,8.94,23.73,60.0
SC-101,2026-07-10 01:00:00,13.08,9.66,26.13,60.0
SC-101,2026-07-10 01:30:00,9.47,7.55,20.29,60.0
SC-101,2026-07-10 02:00:00,12.92,8.74,32.34,60.0
SC-101,2026-07-10 02:30:00,12.4,9.12,26.46,60.0
SC-101,2026-07-10 03:00:00,11.4,8.11,28.88,60.0
SC-101,2026-07-10 03:30:00,11.9,8.31,30.2,60.0
SC-101,2026-07-10 04:00:00,11.76,8.71,25.97,60.0
SC-101,2026-07-10 04:30:00,14.21,10.32,27.39,60.0
SC-101,2026-07-10 05:00:00,14.13,9.56,32.34,60.0
SC-101,2026-07-10 05:30:00,15.29,11.29,26.15,60.0
SC-101,2026-07-10 06:00:00,17.3,11.54,33.29,60.0
SC-101,2026-07-10 06:30:00,19.72,13.86,29.71,60.0
SC-101,2026-07-10 07:00:00,22.54,17.34,23.06,60.0
SC-101,2026-07-10 07:30:00,33.19,21.41,35.5,60.0
SC-101,2026-07-10 08:00:00,31.39,22.87,27.14,60.0
SC-101,2026-07-10 08:30:00,37.74,27.72,26.55,60.0
SC-101,2026-07-10 09:00:00,46.27,35.14,24.05,60.0
SC-101,2026-07-10 09:30:00,57.68,41.35,28.31,60.0
SC-101,2026-07-10 10:00:00,64.53,46.5,27.93,60.0
SC-101,2026-07-10 10:30:00,66.06,46.93,28.96,60.0
SC-101,2026-07-10 11:00:00,58.27,42.76,26.61,60.0
SC-101,2026-07-10 11:30:00,58.52,46.1,21.22,60.0
SC-101,2026-07-10 12:00:00,69.73,45.4,34.9,60.0
SC-101,2026-07-10 12:30:00,60.6,43.42,28.36,60.0
SC-101,2026-07-10 13:00:00,58.97,39.8,32.5,60.0
SC-101,2026-07-10 13:30:00,47.07,38.0,19.27,60.0
SC-101,2026-07-10 14:00:00,52.29,37.89,27.54,60.0
SC-101,2026-07-10 14:30:00,49.62,35.34,28.78,60.0
SC-101,2026-07-10 15:00:00,41.71,32.72,21.55,60.0
SC-101,2026-07-10 15:30:00,40.19,29.37,26.91,60.0
SC-101,2026-07-10 16:00:00,46.05,31.25,32.15,60.0
SC-101,2026-07-10 16:30:00,39.91,26.79,32.87,60.0
SC-101,2026-07-10 17:00:00,35.77,26.21,26.71,60.0
SC-101,2026-07-10 17:30:00,35.39,26.64,24.73,60.0
SC-101,2026-07-10 18:00:00,33.38,21.67,35.07,60.0
SC-101,2026-07-10 18:30:00,24.33,17.83,26.7,60.0
SC-101,2026-07-10 19:00:00,22.58,16.53,26.79,60.0
SC-101,2026-07-10 19:30:00,19.0,14.28,24.86,60.0
SC-101,2026-07-10 20:00:00,16.54,12.48,24.51,60.0
SC-101,2026-07-10 20:30:00,15.55,11.48,26.15,60.0
SC-101,2026-07-10 21:00:00,16.33,11.17,31.62,60.0
SC-101,2026-07-10 21:30:00,13.58,9.16,32.59,60.0
SC-101,2026-07-10 22:00:00,12.69,8.8,30.69,60.0
SC-101,2026-07-10 22:30:00,14.02,9.53,32.03,60.0
SC-101,2026-07-10 23:00:00,14.16,9.69,31.56,60.0
SC-101,2026-07-10 23:30:00,11.1,8.19,26.2,60.0
SC-101,2026-07-11 00:00:00,9.22,6.51,29.37,60.0
SC-101,2026-07-11 00:30:00,8.98,6.54,27.16,60.0
SC-101,2026-07-11 01:00:00,8.41,6.32,24.87,60.0
SC-101,2026-07-11 01:30:00,10.04,7.09,29.42,60.0
SC-101,2026-07-11 02:00:00,9.03,6.53,27.66,60.0
SC-101,2026-07-11 02:30:00,9.43,6.56,30.44,60.0
SC-101,2026-07-11 03:00:00,9.47,6.69,29.36,60.0
SC-101,2026-07-11 03:30:00,10.52,6.87,34.73,60.0
SC-101,2026-07-11 04:00:00,10.0,7.11,28.84,60.0
SC-101,2026-07-11 04:30:00,8.25,6.09,26.18,60.0
SC-101,2026-07-11 05:00:00,10.71,7.05,34.15,60.0
SC-101,2026-07-11 05:30:00,10.49,7.97,24.01,60.0
SC-101,2026-07-11 06:00:00,11.87,9.03,23.91,60.0
SC-101,2026-07-11 06:30:00,16.27,11.71,28.01,60.0
SC-101,2026-07-11 07:00:00,16.79,12.9,23.14,60.0
SC-101,2026-07-11 07:30:00,21.01,15.36,26.89,60.0
SC-101,2026-07-11 08:00:00,27.07,18.59,31.32,60.0
SC-101,2026-07-11 08:30:00,32.97,23.29,29.35,60.0
SC-101,2026-07-11 09:00:00,36.4,25.67,29.49,60.0
SC-101,2026-07-11 09:30:00,39.13,29.45,24.75,60.0
SC-101,2026-07-11 10:00:00,43.69,30.65,29.85,60.0
SC-101,2026-07-11 10:30:00,42.36,33.18,21.65,60.0
SC-101,2026-07-11 11:00:00,47.31,32.74,30.79,60.0
SC-101,2026-07-11 11:30:00,49.68,33.27,33.02,60.0
SC-101,2026-07-11 12:00:00,49.18,37.11,24.54,60.0
SC-101,2026-07-11 12:30:00,43.43,31.64,27.14,60.0
SC-101,2026-07-11 13:00:00,45.88,30.92,32.61,60.0
SC-101,2026-07-11 13:30:00,38.46,29.03,24.52,60.0
SC-101,2026-07-11 14:00:00,39.62,28.45,28.2,60.0
SC-101,2026-07-11 14:30:00,34.97,26.24,24.97,60.0
SC-101,2026-07-11 15:00:00,35.57,24.55,30.98,60.0
SC-101,2026-07-11 15:30:00,29.79,23.6,20.77,60.0
SC-101,2026-07-11 16:00:00,30.73,22.94,25.35,60.0
SC-101,2026-07-11 16:30:00,29.42,20.52,30.26,60.0
SC-101,2026-07-11 17:00:00,25.87,19.31,25.38,60.0
SC-101,2026-07-11 17:30:00,23.83,17.44,26.85,60.0
SC-101,2026-07-11 18:00:00,22.57,15.81,29.98,60.0
SC-101,2026-07-11 18:30:00,18.61,13.99,24.84,60.0
SC-101,2026-07-11 19:00:00,17.29,11.95,30.91,60.0
SC-101,2026-07-11 19:30:00,15.16,10.95,27.79,60.0
SC-101,2026-07-11 20:00:00,13.29,9.47,28.7,60.0
SC-101,2026-07-11 20:30:00,12.42,8.85,28.75,60.0
SC-101,2026-07-11 21:00:00,11.91,8.62,27.63,60.0
SC-101,2026-07-11 21:30:00,11.68,8.03,31.22,60.0
SC-101,2026-07-11 22:00:00,9.96,6.55,34.27,60.0
SC-101,2026-07-11 22:30:00,9.92,7.03,29.1,60.0
SC-101,2026-07-11 23:00:00,8.96,6.36,28.98,60.0
SC-101,2026-07-11 23:30:00,9.69,7.51,22.45,60.0
SC-101,2026-07-12 00:00:00,24.79,18.01,27.33,60.0
SC-101,2026-07-12 00:30:00,26.73,18.51,30.77,60.0
SC-101,2026-07-12 01:00:00,24.04,17.64,26.61,60.0
SC-101,2026-07-12 01:30:00,27.29,19.49,28.6,60.0
SC-101,2026-07-12 02:00:00,27.09,19.42,28.33,60.0
SC-101,2026-07-12 02:30:00,25.81,17.98,30.32,60.0
SC-101,2026-07-12 03:00:00,24.5,18.46,24.68,60.0
SC-101,2026-07-12 03:30:00,23.24,18.02,22.49,60.0
SC-101,2026-07-12 04:00:00,23.83,17.88,24.96,60.0
SC-101,2026-07-12 04:30:00,29.68,20.83,29.81,60.0
SC-101,2026-07-12 05:00:00,26.74,18.37,31.31,60.0
SC-101,2026-07-12 05:30:00,35.07,23.7,32.42,60.0
SC-101,2026-07-12 06:00:00,35.71,26.67,25.32,60.0
SC-101,2026-07-12 06:30:00,40.47,29.7,26.63,60.0
SC-101,2026-07-12 07:00:00,49.75,36.26,27.11,60.0
SC-101,2026-07-12 07:30:00,58.28,40.41,30.67,60.0
SC-101,2026-07-12 08:00:00,76.81,54.4,29.17,60.0
SC-101,2026-07-12 08:30:00,92.86,66.26,28.64,60.0
SC-101,2026-07-12 09:00:00,108.95,81.14,25.52,60.0
SC-101,2026-07-12 09:30:00,128.91,90.52,29.78,60.0
SC-101,2026-07-12 10:00:00,120.39,98.3,18.35,60.0
SC-101,2026-07-12 10:30:00,142.97,102.33,28.42,60.0
SC-101,2026-07-12 11:00:00,152.79,116.59,23.69,60.0
SC-101,2026-07-12 11:30:00,144.64,108.92,24.69,60.0
SC-101,2026-07-12 12:00:00,156.62,112.82,27.96,60.0
SC-101,2026-07-12 12:30:00,131.94,98.1,25.64,60.0
SC-101,2026-07-12 13:00:00,137.11,93.14,32.07,60.0
SC-101,2026-07-12 13:30:00,125.08,88.98,28.87,60.0
SC-101,2026-07-12 14:00:00,112.41,81.4,27.59,60.0
SC-101,2026-07-12 14:30:00,114.9,76.67,33.28,60.0
SC-101,2026-07-12 15:00:00,103.72,73.5,29.14,60.0
SC-101,2026-07-12 15:30:00,105.85,75.6,28.58,60.0
SC-101,2026-07-12 16:00:00,88.24,67.17,23.88,60.0
SC-101,2026-07-12 16:30:00,91.18,63.98,29.82,60.0
SC-101,2026-07-12 17:00:00,77.39,54.81,29.18,60.0
SC-101,2026-07-12 17:30:00,84.08,56.54,32.76,60.0
SC-101,2026-07-12 18:00:00,61.1,40.97,32.94,60.0
SC-101,2026-07-12 18:30:00,50.59,35.26,30.29,60.0
SC-101,2026-07-12 19:00:00,53.84,38.05,29.33,60.0
SC-101,2026-07-12 19:30:00,43.63,31.35,28.15,60.0
SC-101,2026-07-12 20:00:00,33.62,25.16,25.16,60.0
SC-101,2026-07-12 20:30:00,35.17,25.66,27.05,60.0
SC-101,2026-07-12 21:00:00,30.5,23.02,24.55,60.0
SC-101,2026-07-12 21:30:00,34.27,23.07,32.67,60.0
SC-101,2026-07-12 22:00:00,29.81,20.33,31.8,60.0
SC-101,2026-07-12 22:30:00,25.78,19.74,23.41,60.0
SC-101,2026-07-12 23:00:00,26.8,19.1,28.75,60.0
SC-101,2026-07-12 23:30:00,26.06,18.93,27.35,60.0
SC-101,2026-07-13 00:00:00,23.94,18.21,23.91,60.0
SC-101,2026-07-13 00:30:00,27.04,18.43,31.84,60.0
SC-101,2026-07-13 01:00:00,29.05,18.94,34.81,60.0
SC-101,2026-07-13 01:30:00,21.85,17.53,19.78,60.0
SC-101,2026-07-13 02:00:00,25.85,18.44,28.67,60.0
SC-101,2026-07-13 02:30:00,28.05,19.3,31.2,60.0
SC-101,2026-07-13 03:00:00,22.56,17.58,22.1,60.0
SC-101,2026-07-13 03:30:00,27.5,20.06,27.07,60.0
SC-101,2026-07-13 04:00:00,26.48,18.0,32.01,60.0
SC-101,2026-07-13 04:30:00,23.91,17.83,25.41,60.0
SC-101,2026-07-13 05:00:00,28.86,21.21,26.51,60.0
SC-101,2026-07-13 05:30:00,33.19,22.77,31.41,60.0
SC-101,2026-07-13 06:00:00,37.32,27.38,26.62,60.0
SC-101,2026-07-13 06:30:00,47.33,33.69,28.83,60.0
SC-101,2026-07-13 07:00:00,53.78,40.56,24.58,60.0
SC-101,2026-07-13 07:30:00,69.69,46.01,33.98,60.0
SC-101,2026-07-13 08:00:00,84.16,63.62,24.4,60.0
SC-101,2026-07-13 08:30:00,99.79,69.2,30.66,60.0
SC-101,2026-07-13 09:00:00,107.71,82.36,23.54,60.0
SC-101,2026-07-13 09:30:00,138.13,97.31,29.55,60.0
SC-101,2026-07-13 10:00:00,144.79,95.68,33.92,60.0
SC-101,2026-07-13 10:30:00,137.47,104.61,23.9,60.0
SC-101,2026-07-13 11:00:00,169.33,118.38,30.09,60.0
SC-101,2026-07-13 11:30:00,142.77,105.31,26.24,60.0
SC-101,2026-07-13 12:00:00,168.85,114.51,32.18,60.0
SC-101,2026-07-13 12:30:00,139.0,100.21,27.91,60.0
SC-101,2026-07-13 13:00:00,130.63,90.98,30.35,60.0
SC-101,2026-07-13 13:30:00,127.14,88.31,30.54,60.0
SC-101,2026-07-13 14:00:00,115.93,84.01,27.53,60.0
SC-101,2026-07-13 14:30:00,128.18,87.46,31.77,60.0
SC-101,2026-07-13 15:00:00,109.96,77.71,29.33,60.0
SC-101,2026-07-13 15:30:00,92.18,65.15,29.32,60.0
SC-101,2026-07-13 16:00:00,104.46,75.5,27.72,60.0
SC-101,2026-07-13 16:30:00,84.11,58.16,30.86,60.0
SC-101,2026-07-13 17:00:00,80.76,56.59,29.92,60.0
SC-101,2026-07-13 17:30:00,64.54,47.12,27.0,60.0
SC-101,2026-07-13 18:00:00,60.43,46.0,23.88,60.0
SC-101,2026-07-13 18:30:00,55.18,41.73,24.37,60.0
SC-101,2026-07-13 19:00:00,51.9,34.51,33.51,60.0
SC-101,2026-07-13 19:30:00,46.67,31.22,33.1,60.0
SC-101,2026-07-13 20:00:00,43.26,29.47,31.88,60.0
SC-101,2026-07-13 20:30:00,32.46,22.98,29.21,60.0
SC-101,2026-07-13 21:00:00,28.41,20.86,26.56,60.0
SC-101,2026-07-13 21:30:00,33.82,23.67,29.99,60.0
SC-101,2026-07-13 22:00:00,22.95,19.13,16.63,60.0
SC-101,2026-07-13 22:30:00,26.67,19.82,25.69,60.0
SC-101,2026-07-13 23:00:00,27.54,18.2,33.91,60.0
SC-101,2026-07-13 23:30:00,26.91,18.6,30.88,60.0
SC-101,2026-07-14 00:00:00,27.88,19.4,30.41,60.0
SC-101,2026-07-14 00:30:00,25.49,18.4,27.82,60.0
SC-101,2026-07-14 01:00:00,24.19,17.6,27.23,60.0
SC-101,2026-07-14 01:30:00,26.37,18.72,29.02,60.0
SC-101,2026-07-14 02:00:00,22.72,16.78,26.14,60.0
SC-101,2026-07-14 02:30:00,22.34,16.17,27.64,60.0
SC-101,2026-07-14 03:00:00,23.9,17.59,26.38,60.0
SC-101,2026-07-14 03:30:00,26.21,19.17,26.87,60.0
SC-101,2026-07-14 04:00:00,25.05,17.43,30.41,60.0
SC-101,2026-07-14 04:30:00,28.7,19.53,31.95,60.0
SC-101,2026-07-14 05:00:00,29.27,19.87,32.12,60.0
SC-101,2026-07-14 05:30:00,29.64,22.41,24.39,60.0
SC-101,2026-07-14 06:00:00,34.36,25.56,25.63,60.0
SC-101,2026-07-14 06:30:00,44.24,30.63,30.78,60.0
SC-101,2026-07-14 07:00:00,54.2,38.68,28.63,60.0
SC-101,2026-07-14 07:30:00,56.48,44.27,21.62,60.0
SC-101,2026-07-14 08:00:00,90.29,61.67,31.69,60.0
SC-101,2026-07-14 08:30:00,97.35,69.46,28.65,60.0
SC-101,2026-07-14 09:00:00,109.75,83.07,24.31,60.0
SC-101,2026-07-14 09:30:00,119.92,82.8,30.96,60.0
SC-101,2026-07-14 10:00:00,133.63,93.39,30.11,60.0
SC-101,2026-07-14 10:30:00,132.57,101.74,23.25,60.0
SC-101,2026-07-14 11:00:00,138.36,100.9,27.07,60.0
SC-101,2026-07-14 11:30:00,143.3,102.57,28.42,60.0
SC-101,2026-07-14 12:00:00,152.17,106.5,30.01,60.0
SC-101,2026-07-14 12:30:00,143.74,98.66,31.36,60.0
SC-101,2026-07-14 13:00:00,113.3,84.11,25.77,60.0
SC-101,2026-07-14 13:30:00,101.01,76.46,24.31,60.0
SC-101,2026-07-14 14:00:00,121.32,85.81,29.27,60.0
SC-101,2026-07-14 14:30:00,107.29,73.24,31.74,60.0
SC-101,2026-07-14 15:00:00,102.79,73.59,28.41,60.0
SC-101,2026-07-14 15:30:00,102.24,71.3,30.26,60.0
SC-101,2026-07-14 16:00:00,98.37,72.05,26.76,60.0
SC-101,2026-07-14 16:30:00,85.42,62.81,26.46,60.0
SC-101,2026-07-14 17:00:00,73.79,56.56,23.36,60.0
SC-101,2026-07-14 17:30:00,65.1,47.93,26.38,60.0
SC-101,2026-07-14 18:00:00,60.46,45.03,25.53,60.0
SC-101,2026-07-14 18:30:00,51.16,40.14,21.53,60.0
SC-101,2026-07-14 19:00:00,54.19,37.79,30.26,60.0
SC-101,2026-07-14 19:30:00,47.17,31.51,33.19,60.0
SC-101,2026-07-14 20:00:00,38.24,28.81,24.66,60.0
SC-101,2026-07-14 20:30:00,36.35,26.41,27.32,60.0
SC-101,2026-07-14 21:00:00,31.05,20.79,33.07,60.0
SC-101,2026-07-14 21:30:00,26.61,19.32,27.4,60.0
SC-101,2026-07-14 22:00:00,27.21,20.34,25.25,60.0
SC-101,2026-07-14 22:30:00,28.1,19.8,29.54,60.0
SC-101,2026-07-14 23:00:00,26.5,19.71,25.62,60.0
SC-101,2026-07-14 23:30:00,24.58,19.17,22.0,60.0
SC-101,2026-07-15 00:00:00,20.35,15.95,21.61,60.0
SC-101,2026-07-15 00:30:00,22.48,16.48,26.69,60.0
SC-101,2026-07-15 01:00:00,26.94,17.2,36.15,60.0
SC-101,2026-07-15 01:30:00,22.25,16.56,25.57,60.0
SC-101,2026-07-15 02:00:00,22.26,16.34,26.59,60.0
SC-101,2026-07-15 02:30:00,22.03,16.2,26.45,60.0
SC-101,2026-07-15 03:00:00,22.17,15.64,29.47,60.0
SC-101,2026-07-15 03:30:00,22.83,15.83,30.67,60.0
SC-101,2026-07-15 04:00:00,26.64,17.99,32.49,60.0
SC-101,2026-07-15 04:30:00,26.17,19.46,25.63,60.0
SC-101,2026-07-15 05:00:00,24.16,17.35,28.19,60.0
SC-101,2026-07-15 05:30:00,26.27,19.91,24.23,60.0
SC-101,2026-07-15 06:00:00,29.51,21.51,27.1,60.0
SC-101,2026-07-15 06:30:00,35.15,24.96,28.99,60.0
SC-101,2026-07-15 07:00:00,45.04,31.76,29.48,60.0
SC-101,2026-07-15 07:30:00,64.59,43.33,32.91,60.0
SC-101,2026-07-15 08:00:00,64.21,47.97,25.29,60.0
SC-101,2026-07-15 08:30:00,82.62,59.02,28.57,60.0
SC-101,2026-07-15 09:00:00,84.67,65.38,22.78,60.0
SC-101,2026-07-15 09:30:00,112.24,79.07,29.55,60.0
SC-101,2026-07-15 10:00:00,112.36,84.31,24.97,60.0
SC-101,2026-07-15 10:30:00,153.12,103.48,32.42,60.0
SC-101,2026-07-15 11:00:00,129.75,97.77,24.65,60.0
SC-101,2026-07-15 11:30:00,127.37,89.08,30.06,60.0
SC-101,2026-07-15 12:00:00,118.64,92.79,21.79,60.0
SC-101,2026-07-15 12:30:00,136.87,90.42,33.93,60.0
SC-101,2026-07-15 13:00:00,119.41,75.88,36.45,60.0
SC-101,2026-07-15 13:30:00,104.18,76.69,26.38,60.0
SC-101,2026-07-15 14:00:00,109.53,74.67,31.83,60.0
SC-101,2026-07-15 14:30:00,82.23,64.65,21.37,60.0
SC-101,2026-07-15 15:00:00,94.33,74.14,21.41,60.0
SC-101,2026-07-15 15:30:00,93.1,67.81,27.17,60.0
SC-101,2026-07-15 16:00:00,89.3,59.38,33.5,60.0
SC-101,2026-07-15 16:30:00,80.43,59.02,26.61,60.0
SC-101,2026-07-15 17:00:00,74.18,54.24,26.88,60.0
SC-101,2026-07-15 17:30:00,61.26,45.61,25.55,60.0
SC-101,2026-07-15 18:00:00,50.62,37.95,25.03,60.0
SC-101,2026-07-15 18:30:00,50.13,37.18,25.82,60.0
SC-101,2026-07-15 19:00:00,48.06,33.14,31.05,60.0
SC-101,2026-07-15 19:30:00,40.15,27.78,30.82,60.0
SC-101,2026-07-15 20:00:00,30.49,23.06,24.38,60.0
SC-101,2026-07-15 20:30:00,31.86,22.83,28.34,60.0
SC-101,2026-07-15 21:00:00,27.28,20.77,23.84,60.0
SC-101,2026-07-15 21:30:00,25.52,18.71,26.67,60.0
SC-101,2026-07-15 22:00:00,27.03,18.25,32.49,60.0
SC-101,2026-07-15 22:30:00,24.98,17.52,29.85,60.0
SC-101,2026-07-15 23:00:00,26.68,17.81,33.26,60.0
SC-101,2026-07-15 23:30:00,20.19,14.86,26.38,60.0
SC-101,2026-07-16 00:00:00,26.22,17.14,34.61,60.0
SC-101,2026-07-16 00:30:00,21.27,16.78,21.1,60.0
SC-101,2026-07-16 01:00:00,24.73,17.71,28.41,60.0
SC-101,2026-07-16 01:30:00,24.66,16.95,31.25,60.0
SC-101,2026-07-16 02:00:00,27.91,18.09,35.2,60.0
SC-101,2026-07-16 02:30:00,24.2,17.25,28.7,60.0
SC-101,2026-07-16 03:00:00,24.38,18.07,25.9,60.0
SC-101,2026-07-16 03:30:00,24.55,18.79,23.44,60.0
SC-101,2026-07-16 04:00:00,24.0,17.58,26.74,60.0
SC-101,2026-07-16 04:30:00,23.34,17.41,25.4,60.0
SC-101,2026-07-16 05:00:00,27.02,20.13,25.49,60.0
SC-101,2026-07-16 05:30:00,26.94,19.76,26.66,60.0
SC-101,2026-07-16 06:00:00,34.75,25.62,26.27,60.0
SC-101,2026-07-16 06:30:00,39.25,28.92,26.32,60.0
SC-101,2026-07-16 07:00:00,49.37,36.63,25.81,60.0
SC-101,2026-07-16 07:30:00,60.23,43.75,27.37,60.0
SC-101,2026-07-16 08:00:00,70.78,54.94,22.38,60.0
SC-101,2026-07-16 08:30:00,72.42,57.5,20.6,60.0
SC-101,2026-07-16 09:00:00,101.98,75.24,26.22,60.0
SC-101,2026-07-16 09:30:00,124.84,83.17,33.38,60.0
SC-101,2026-07-16 10:00:00,117.08,91.14,22.16,60.0
SC-101,2026-07-16 10:30:00,149.31,105.12,29.6,60.0
SC-101,2026-07-16 11:00:00,137.7,99.87,27.47,60.0
SC-101,2026-07-16 11:30:00,126.56,93.53,26.1,60.0
SC-101,2026-07-16 12:00:00,132.83,92.45,30.4,60.0
SC-101,2026-07-16 12:30:00,125.09,90.68,27.51,60.0
SC-101,2026-07-16 13:00:00,126.51,90.57,28.41,60.0
SC-101,2026-07-16 13:30:00,117.99,84.08,28.74,60.0
SC-101,2026-07-16 14:00:00,101.73,77.9,23.43,60.0
SC-101,2026-07-16 14:30:00,99.14,73.76,25.6,60.0
SC-101,2026-07-16 15:00:00,82.52,62.88,23.8,60.0
SC-101,2026-07-16 15:30:00,88.9,66.01,25.75,60.0
SC-101,2026-07-16 16:00:00,84.13,60.05,28.62,60.0
SC-101,2026-07-16 16:30:00,81.85,61.83,24.47,60.0
SC-101,2026-07-16 17:00:00,76.53,54.07,29.34,60.0
SC-101,2026-07-16 17:30:00,65.99,51.06,22.63,60.0
SC-101,2026-07-16 18:00:00,56.52,40.57,28.22,60.0
SC-101,2026-07-16 18:30:00,50.8,37.08,26.99,60.0
SC-101,2026-07-16 19:00:00,44.96,31.63,29.65,60.0
SC-101,2026-07-16 19:30:00,36.03,23.37,35.15,60.0
SC-101,2026-07-16 20:00:00,34.23,24.62,28.08,60.0
SC-101,2026-07-16 20:30:00,27.94,20.98,24.89,60.0
SC-101,2026-07-16 21:00:00,30.08,21.31,29.18,60.0
SC-101,2026-07-16 21:30:00,30.46,21.27,30.17,60.0
SC-101,2026-07-16 22:00:00,25.43,18.6,26.85,60.0
SC-101,2026-07-16 22:30:00,24.7,18.76,24.05,60.0
SC-101,2026-07-16 23:00:00,23.26,16.14,30.64,60.0
SC-101,2026-07-16 23:30:00,21.2,15.86,25.2,60.0
SC-101,2026-07-17 00:00:00,11.33,8.19,27.72,60.0
SC-101,2026-07-17 00:30:00,11.18,8.12,27.34,60.0
SC-101,2026-07-17 01:00:00,11.57,8.5,26.57,60.0
