center_id,ts_bucket,channel,offered,handled,abandoned,aht_sec,wait_sec,resolved_first_contact
SC-101,2026-07-01 01:30:00,web,8.91,8.84,0.07,232.0,30.7,6.14
SC-101,2026-07-01 01:30:00,whatsapp,7.58,7.3,0.27,221.6,13.8,4.95
SC-101,2026-07-01 01:30:00,email,5.35,5.13,0.21,222.8,62.6,3.69
SC-101,2026-07-01 01:30:00,forms,3.57,3.4,0.17,209.4,57.7,2.52
SC-101,2026-07-01 01:30:00,chat,4.9,4.65,0.25,182.6,35.0,3.45
SC-101,2026-07-01 02:00:00,phone,33.15,31.29,1.86,422.8,11.5,19.09
SC-101,2026-07-01 02:00:00,web,9.75,9.37,0.38,221.9,48.2,7.01
SC-101,2026-07-01 02:00:00,whatsapp,8.29,7.66,0.63,196.7,44.0,5.46
SC-101,2026-07-01 02:00:00,email,5.85,5.71,0.14,214.5,61.7,3.92
SC-101,2026-07-01 02:00:00,forms,3.9,3.77,0.13,228.4,48.7,2.84
SC-101,2026-07-01 02:00:00,chat,5.36,5.17,0.19,229.8,19.5,3.75
SC-101,2026-07-01 02:30:00,phone,22.99,22.75,0.24,447.9,2.5,14.05
SC-101,2026-07-01 02:30:00,web,6.76,6.38,0.38,245.9,55.3,4.7
SC-101,2026-07-01 02:30:00,whatsapp,5.75,5.56,0.18,244.6,32.0,3.92
SC-101,2026-07-01 02:30:00,email,4.06,3.85,0.21,197.0,28.6,2.71
SC-101,2026-07-01 02:30:00,forms,2.7,2.61,0.1,208.9,12.1,1.93
SC-101,2026-07-01 02:30:00,chat,3.72,3.6,0.12,226.2,55.3,2.56
SC-101,2026-07-01 03:00:00,phone,35.66,31.25,4.41,387.5,34.9,20.36
SC-101,2026-07-01 03:00:00,web,10.49,9.96,0.53,176.4,63.3,7.04
SC-101,2026-07-01 03:00:00,whatsapp,8.92,8.36,0.55,258.2,28.7,6.14
SC-101,2026-07-01 03:00:00,email,6.29,6.23,0.06,185.3,35.4,4.35
SC-101,2026-07-01 03:00:00,forms,4.2,4.05,0.14,209.3,50.6,2.77
SC-101,2026-07-01 03:00:00,chat,5.77,5.48,0.29,165.0,40.3,3.74
SC-101,2026-07-01 03:30:00,phone,29.82,28.21,1.61,424.9,11.9,16.9
SC-101,2026-07-01 03:30:00,web,8.77,8.56,0.21,230.4,19.2,6.15
SC-101,2026-07-01 03:30:00,whatsapp,7.45,7.15,0.3,226.5,48.3,5.36
SC-101,2026-07-01 03:30:00,email,5.26,5.09,0.17,247.7,32.8,3.3
SC-101,2026-07-01 03:30:00,forms,3.51,3.38,0.13,231.8,93.8,2.41
SC-101,2026-07-01 03:30:00,chat,4.82,4.79,0.03,258.4,31.0,3.4
SC-101,2026-07-01 04:00:00,phone,34.3,32.08,2.21,432.5,13.4,20.51
SC-101,2026-07-01 04:00:00,web,10.09,9.72,0.37,232.5,55.9,6.5
SC-101,2026-07-01 04:00:00,whatsapp,8.57,8.43,0.14,194.0,53.3,6.07
SC-101,2026-07-01 04:00:00,email,6.05,5.89,0.16,248.3,44.7,4.31
SC-101,2026-07-01 04:00:00,forms,4.03,3.89,0.14,206.8,45.0,2.79
SC-101,2026-07-01 04:00:00,chat,5.55,5.38,0.17,200.8,62.2,3.99
SC-101,2026-07-01 04:30:00,phone,40.51,34.1,6.41,411.6,35.2,21.41
SC-101,2026-07-01 04:30:00,web,11.91,11.66,0.25,237.9,37.8,8.34
SC-101,2026-07-01 04:30:00,whatsapp,10.13,10.13,0.0,220.6,28.5,7.43
SC-101,2026-07-01 04:30:00,email,7.15,6.76,0.39,277.9,3.7,4.96
SC-101,2026-07-01 04:30:00,forms,4.77,4.51,0.26,184.2,32.3,3.42
SC-101,2026-07-01 04:30:00,chat,6.55,6.48,0.07,244.4,28.7,4.48
SC-101,2026-07-01 05:00:00,phone,35.62,31.37,4.25,396.2,19.1,18.58
SC-101,2026-07-01 05:00:00,web,10.48,10.19,0.29,226.8,40.2,6.97
SC-101,2026-07-01 05:00:00,whatsapp,8.91,8.63,0.27,201.9,66.0,6.35
SC-101,2026-07-01 05:00:00,email,6.29,6.11,0.18,228.3,20.8,4.28
SC-101,2026-07-01 05:00:00,forms,4.19,4.09,0.11,199.8,23.2,2.83
SC-101,2026-07-01 05:00:00,chat,5.76,5.56,0.2,249.5,60.1,4.2
SC-101,2026-07-01 05:30:00,phone,44.05,39.09,4.95,399.2,23.0,24.1
SC-101,2026-07-01 05:30:00,web,12.95,12.29,0.67,221.0,29.6,8.78
SC-101,2026-07-01 05:30:00,whatsapp,11.01,10.38,0.63,220.8,28.3,7.79
SC-101,2026-07-01 05:30:00,email,7.77,7.63,0.15,210.9,76.4,5.26
SC-101,2026-07-01 05:30:00,forms,5.18,4.97,0.21,220.9,82.8,3.52
SC-101,2026-07-01 05:30:00,chat,7.12,7.01,0.11,254.1,57.5,4.65
SC-101,2026-07-01 06:00:00,phone,56.6,48.35,8.25,413.8,31.7,30.42
SC-101,2026-07-01 06:00:00,web,16.65,16.65,0.0,229.9,45.7,12.74
SC-101,2026-07-01 06:00:00,whatsapp,14.15,13.36,0.79,246.8,21.1,9.6
SC-101,2026-07-01 06:00:00,email,9.99,9.82,0.17,235.4,18.6,6.89
SC-101,2026-07-01 06:00:00,forms,6.66,6.29,0.37,200.7,64.4,4.7
SC-101,2026-07-01 06:00:00,chat,9.16,8.79,0.37,236.1,21.0,6.46
SC-101,2026-07-01 06:30:00,phone,59.6,52.56,7.04,377.2,25.6,31.06
SC-101,2026-07-01 06:30:00,web,17.53,16.9,0.63,252.1,60.7,12.76
SC-101,2026-07-01 06:30:00,whatsapp,14.9,14.75,0.15,194.4,49.9,10.61
SC-101,2026-07-01 06:30:00,email,10.52,10.12,0.4,219.4,20.6,6.93
SC-101,2026-07-01 06:30:00,forms,7.01,6.88,0.13,237.2,50.0,4.89
SC-101,2026-07-01 06:30:00,chat,9.64,9.31,0.33,216.5,102.3,6.64
SC-101,2026-07-01 07:00:00,phone,84.84,40.24,44.59,395.2,159.6,26.34
SC-101,2026-07-01 07:00:00,web,24.95,24.09,0.86,199.2,18.8,16.92
SC-101,2026-07-01 07:00:00,whatsapp,21.21,21.07,0.14,229.8,2.0,14.69
SC-101,2026-07-01 07:00:00,email,14.97,14.3,0.68,223.1,87.4,10.63
SC-101,2026-07-01 07:00:00,forms,9.98,9.85,0.13,228.4,16.2,7.2
SC-101,2026-07-01 07:00:00,chat,13.72,13.33,0.4,225.4,37.9,9.64
SC-101,2026-07-01 07:30:00,phone,103.65,98.51,5.14,464.3,12.7,54.49
SC-101,2026-07-01 07:30:00,web,30.48,28.76,1.72,232.6,25.8,19.8
SC-101,2026-07-01 07:30:00,whatsapp,25.91,25.01,0.9,214.8,26.9,17.79
SC-101,2026-07-01 07:30:00,email,18.29,17.72,0.57,234.5,39.6,12.0
SC-101,2026-07-01 07:30:00,forms,12.19,11.88,0.31,215.3,50.0,8.51
SC-101,2026-07-01 07:30:00,chat,16.77,15.78,0.98,203.9,23.2,10.96
SC-101,2026-07-01 08:00:00,phone,138.38,55.09,83.29,399.2,158.7,34.19
SC-101,2026-07-01 08:00:00,web,40.7,37.89,2.81,251.1,44.2,27.31
SC-101,2026-07-01 08:00:00,whatsapp,34.6,33.98,0.61,249.0,40.6,25.13
SC-101,2026-07-01 08:00:00,email,24.42,23.68,0.74,264.7,65.0,16.85
SC-101,2026-07-01 08:00:00,forms,16.28,15.44,0.84,220.3,77.3,10.71
SC-101,2026-07-01 08:00:00,chat,22.39,21.02,1.36,252.0,21.4,15.47
SC-101,2026-07-01 08:30:00,phone,142.88,137.99,4.89,405.5,6.2,81.32
SC-101,2026-07-01 08:30:00,web,42.02,41.34,0.68,232.5,44.4,29.26
SC-101,2026-07-01 08:30:00,whatsapp,35.72,33.94,1.78,213.1,56.0,25.97
SC-101,2026-07-01 08:30:00,email,25.21,24.04,1.17,203.7,30.1,18.03
SC-101,2026-07-01 08:30:00,forms,16.81,16.1,0.71,248.7,57.1,11.27
SC-101,2026-07-01 08:30:00,chat,23.11,22.02,1.09,159.3,69.4,16.75
SC-101,2026-07-01 09:00:00,phone,182.82,120.51,62.31,379.8,87.2,69.16
SC-101,2026-07-01 09:00:00,web,53.77,51.82,1.95,223.7,11.4,38.66
SC-101,2026-07-01 09:00:00,whatsapp,45.7,43.76,1.94,191.7,63.4,30.29
SC-101,2026-07-01 09:00:00,email,32.26,30.88,1.38,218.5,29.6,20.98
SC-101,2026-07-01 09:00:00,forms,21.51,20.8,0.71,200.7,39.1,15.42
SC-101,2026-07-01 09:00:00,chat,29.57,28.83,0.74,209.8,38.9,19.36
SC-101,2026-07-01 09:30:00,phone,196.49,193.75,2.75,468.7,2.9,112.79
SC-101,2026-07-01 09:30:00,web,57.79,55.54,2.25,214.8,25.2,41.97
SC-101,2026-07-01 09:30:00,whatsapp,49.12,46.62,2.51,190.4,44.7,34.57
SC-101,2026-07-01 09:30:00,email,34.67,33.5,1.17,228.6,25.6,24.71
SC-101,2026-07-01 09:30:00,forms,23.12,22.62,0.49,228.8,23.1,15.9
SC-101,2026-07-01 09:30:00,chat,31.79,30.46,1.32,176.2,53.0,20.88
SC-101,2026-07-01 10:00:00,phone,217.83,214.7,3.13,398.0,3.0,120.08
SC-101,2026-07-01 10:00:00,web,64.07,61.52,2.55,208.0,44.2,42.85
SC-101,2026-07-01 10:00:00,whatsapp,54.46,52.33,2.12,257.9,41.2,38.83
SC-101,2026-07-01 10:00:00,email,38.44,37.67,0.77,256.5,74.6,26.71
SC-101,2026-07-01 10:00:00,forms,25.63,24.68,0.95,222.6,48.8,17.27
SC-101,2026-07-01 10:00:00,chat,35.24,33.07,2.16,235.7,5.3,23.7
SC-101,2026-07-01 10:30:00,phone,242.33,235.82,6.51,425.3,6.2,144.3
SC-101,2026-07-01 10:30:00,web,71.27,68.59,2.68,186.9,11.3,50.24
SC-101,2026-07-01 10:30:00,whatsapp,60.58,59.38,1.2,192.3,50.2,39.09
SC-101,2026-07-01 10:30:00,email,42.76,40.89,1.87,200.7,33.7,29.49
SC-101,2026-07-01 10:30:00,forms,28.51,26.68,1.83,243.1,73.6,19.78
SC-101,2026-07-01 10:30:00,chat,39.2,37.95,1.25,261.7,40.1,27.45
SC-101,2026-07-01 11:00:00,phone,274.22,235.89,38.33,486.3,27.2,142.11
SC-101,2026-07-01 11:00:00,web,80.65,77.82,2.83,236.9,18.6,56.7
SC-101,2026-07-01 11:00:00,whatsapp,68.56,65.6,2.95,246.3,66.6,47.48
SC-101,2026-07-01 11:00:00,email,48.39,48.39,0.0,210.3,81.0,34.93
SC-101,2026-07-01 11:00:00,forms,32.26,30.67,1.59,220.3,35.6,21.92
SC-101,2026-07-01 11:00:00,chat,44.36,42.79,1.57,240.8,51.6,30.01
SC-101,2026-07-01 11:30:00,phone,201.37,201.35,0.01,430.1,0.0,127.99
SC-101,2026-07-01 11:30:00,web,59.23,57.13,2.09,215.6,81.7,42.11
SC-101,2026-07-01 11:30:00,whatsapp,50.34,48.32,2.02,259.4,37.4,34.87
SC-101,2026-07-01 11:30:00,email,35.54,34.04,1.5,226.2,56.4,25.15
SC-101,2026-07-01 11:30:00,forms,23.69,22.84,0.85,213.8,59.7,15.89
SC-101,2026-07-01 11:30:00,chat,32.57,31.29,1.29,199.2,73.9,22.16
SC-101,2026-07-01 12:00:00,phone,241.08,232.85,8.22,470.3,6.7,125.78
SC-101,2026-07-01 12:00:00,web,70.9,69.54,1.37,219.7,34.3,51.78
SC-101,2026-07-01 12:00:00,whatsapp,60.27,57.17,3.1,212.1,36.6,40.7
SC-101,2026-07-01 12:00:00,email,42.54,40.11,2.44,212.4,44.2,28.83
SC-101,2026-07-01 12:00:00,forms,28.36,27.42,0.94,227.3,44.6,20.12
SC-101,2026-07-01 12:00:00,chat,39.0,37.35,1.65,204.9,51.0,27.11
SC-101,2026-07-01 12:30:00,phone,227.34,212.23,15.1,394.8,12.4,126.81
SC-101,2026-07-01 12:30:00,web,66.86,65.8,1.06,214.7,29.5,47.25
SC-101,2026-07-01 12:30:00,whatsapp,56.83,53.41,3.43,244.1,31.4,39.8
SC-101,2026-07-01 12:30:00,email,40.12,40.12,0.0,240.4,33.1,27.37
SC-101,2026-07-01 12:30:00,forms,26.75,25.46,1.29,181.8,61.2,18.29
SC-101,2026-07-01 12:30:00,chat,36.77,35.29,1.48,234.2,51.7,24.12
SC-101,2026-07-01 13:00:00,phone,193.26,189.87,3.39,423.6,3.4,114.34
SC-101,2026-07-01 13:00:00,web,56.84,56.36,0.48,238.2,8.8,40.78
SC-101,2026-07-01 13:00:00,whatsapp,48.32,47.25,1.06,202.7,45.0,31.29
SC-101,2026-07-01 13:00:00,email,34.11,33.27,0.84,262.5,55.9,23.92
SC-101,2026-07-01 13:00:00,forms,22.74,21.75,0.99,210.6,50.4,14.87
SC-101,2026-07-01 13:00:00,chat,31.26,29.6,1.67,247.9,85.5,22.88
SC-101,2026-07-01 13:30:00,phone,220.68,190.42,30.26,434.5,33.8,114.44
SC-101,2026-07-01 13:30:00,web,64.91,61.91,3.0,185.2,29.3,45.02
SC-101,2026-07-01 13:30:00,whatsapp,55.17,53.22,1.95,226.2,73.9,35.34
SC-101,2026-07-01 13:30:00,email,38.94,38.63,0.31,226.9,33.0,25.65
SC-101,2026-07-01 13:30:00,forms,25.96,25.28,0.68,223.5,67.4,19.46
SC-101,2026-07-01 13:30:00,chat,35.7,33.92,1.77,215.0,50.1,24.31
SC-101,2026-07-01 14:00:00,phone,183.66,180.22,3.44,375.9,3.3,111.86
SC-101,2026-07-01 14:00:00,web,54.02,52.68,1.34,207.0,43.2,38.79
SC-101,2026-07-01 14:00:00,whatsapp,45.91,44.01,1.9,240.5,85.1,33.73
SC-101,2026-07-01 14:00:00,email,32.41,30.49,1.92,207.7,47.3,22.09
SC-101,2026-07-01 14:00:00,forms,21.61,20.77,0.84,246.0,43.9,13.92
SC-101,2026-07-01 14:00:00,chat,29.71,28.33,1.38,222.6,13.8,20.5
SC-101,2026-07-01 14:30:00,phone,166.05,165.21,0.83,390.8,1.2,102.73
SC-101,2026-07-01 14:30:00,web,48.84,46.97,1.87,232.0,44.8,32.03
SC-101,2026-07-01 14:30:00,whatsapp,41.51,39.93,1.58,218.5,71.4,30.75
SC-101,2026-07-01 14:30:00,email,29.3,27.7,1.6,189.9,39.8,19.88
SC-101,2026-07-01 14:30:00,forms,19.53,18.75,0.79,201.9,82.0,14.32
SC-101,2026-07-01 14:30:00,chat,26.86,25.71,1.15,233.9,39.9,19.21
SC-101,2026-07-01 15:00:00,phone,155.22,154.34,0.87,436.5,1.2,102.68
SC-101,2026-07-01 15:00:00,web,45.65,44.34,1.31,243.0,48.3,31.59
SC-101,2026-07-01 15:00:00,whatsapp,38.8,37.19,1.62,204.7,43.6,25.84
SC-101,2026-07-01 15:00:00,email,27.39,26.21,1.18,221.5,31.3,18.89
SC-101,2026-07-01 15:00:00,forms,18.26,17.92,0.34,262.0,34.6,12.75
SC-101,2026-07-01 15:00:00,chat,25.11,24.66,0.45,273.6,58.9,17.59
SC-101,2026-07-01 15:30:00,phone,137.42,137.28,0.13,388.6,0.2,84.04
SC-101,2026-07-01 15:30:00,web,40.42,39.35,1.06,229.1,16.2,28.44
SC-101,2026-07-01 15:30:00,whatsapp,34.35,32.77,1.58,205.0,9.8,23.7
SC-101,2026-07-01 15:30:00,email,24.25,23.28,0.97,221.2,74.3,17.76
SC-101,2026-07-01 15:30:00,forms,16.17,15.67,0.5,230.6,52.6,11.23
SC-101,2026-07-01 15:30:00,chat,22.23,21.39,0.83,225.5,68.9,14.72
SC-101,2026-07-01 16:00:00,phone,142.97,121.64,21.34,455.4,25.3,72.61
SC-101,2026-07-01 16:00:00,web,42.05,39.96,2.09,206.4,49.5,27.73
SC-101,2026-07-01 16:00:00,whatsapp,35.74,34.1,1.64,260.7,66.7,23.95
SC-101,2026-07-01 16:00:00,email,25.23,23.82,1.41,197.2,32.2,16.29
SC-101,2026-07-01 16:00:00,forms,16.82,16.23,0.59,258.7,43.0,12.63
SC-101,2026-07-01 16:00:00,chat,23.13,22.6,0.53,240.9,39.5,16.14
SC-101,2026-07-01 16:30:00,phone,124.07,123.3,0.77,375.7,1.4,79.42
SC-101,2026-07-01 16:30:00,web,36.49,35.31,1.19,234.3,60.4,25.77
SC-101,2026-07-01 16:30:00,whatsapp,31.02,29.25,1.77,185.1,42.3,22.2
SC-101,2026-07-01 16:30:00,email,21.89,21.19,0.7,188.7,52.4,14.8
SC-101,2026-07-01 16:30:00,forms,14.6,14.13,0.46,226.2,35.3,9.86
SC-101,2026-07-01 16:30:00,chat,20.07,19.1,0.97,228.9,29.2,13.53
SC-101,2026-07-01 17:00:00,phone,128.1,113.58,14.52,387.7,27.3,68.48
SC-101,2026-07-01 17:00:00,web,37.68,36.34,1.34,212.5,65.0,26.94
SC-101,2026-07-01 17:00:00,whatsapp,32.03,31.14,0.88,210.2,31.7,22.62
SC-101,2026-07-01 17:00:00,email,22.61,21.96,0.65,260.0,26.3,14.93
SC-101,2026-07-01 17:00:00,forms,15.07,14.74,0.33,190.6,75.7,10.59
SC-101,2026-07-01 17:00:00,chat,20.72,20.28,0.44,233.9,84.2,15.05
SC-101,2026-07-01 17:30:00,phone,100.27,97.92,2.35,411.6,5.7,56.82
SC-101,2026-07-01 17:30:00,web,29.49,29.06,0.43,240.9,42.1,19.87
SC-101,2026-07-01 17:30:00,whatsapp,25.07,24.27,0.8,229.2,66.5,17.61
SC-101,2026-07-01 17:30:00,email,17.69,16.73,0.97,283.0,17.2,11.31
SC-101,2026-07-01 17:30:00,forms,11.8,11.5,0.3,220.2,56.3,7.76
SC-101,2026-07-01 17:30:00,chat,16.22,16.01,0.21,244.0,33.6,12.12
SC-101,2026-07-01 18:00:00,phone,90.39,88.2,2.19,380.8,4.4,57.71
SC-101,2026-07-01 18:00:00,web,26.58,25.8,0.78,230.7,36.3,17.51
SC-101,2026-07-01 18:00:00,whatsapp,22.6,21.57,1.03,206.5,50.3,14.52
SC-101,2026-07-01 18:00:00,email,15.95,15.52,0.43,234.5,45.2,11.18
SC-101,2026-07-01 18:00:00,forms,10.63,10.0,0.63,253.0,43.9,6.97
SC-101,2026-07-01 18:00:00,chat,14.62,14.13,0.49,177.2,36.5,10.08
SC-101,2026-07-01 18:30:00,phone,82.49,80.79,1.7,435.1,4.9,45.48
SC-101,2026-07-01 18:30:00,web,24.26,23.63,0.64,201.2,34.5,18.49
SC-101,2026-07-01 18:30:00,whatsapp,20.62,19.54,1.08,213.9,40.2,12.93
SC-101,2026-07-01 18:30:00,email,14.56,13.97,0.59,194.5,34.7,10.13
SC-101,2026-07-01 18:30:00,forms,9.7,9.66,0.04,205.6,55.0,6.62
SC-101,2026-07-01 18:30:00,chat,13.34,12.76,0.58,254.7,14.1,8.98
SC-101,2026-07-01 19:00:00,phone,60.68,60.27,0.41,392.3,1.7,36.38
SC-101,2026-07-01 19:00:00,web,17.85,17.69,0.16,230.4,61.8,12.15
SC-101,2026-07-01 19:00:00,whatsapp,15.17,14.87,0.3,248.0,79.1,10.58
SC-101,2026-07-01 19:00:00,email,10.71,10.16,0.55,217.8,66.3,6.82
SC-101,2026-07-01 19:00:00,forms,7.14,6.93,0.2,235.6,40.0,5.16
SC-101,2026-07-01 19:00:00,chat,9.82,9.41,0.41,240.2,27.4,6.55
SC-101,2026-07-01 19:30:00,phone,54.49,53.21,1.28,426.9,4.7,30.48
SC-101,2026-07-01 19:30:00,web,16.03,15.25,0.78,247.6,77.1,11.32
SC-101,2026-07-01 19:30:00,whatsapp,13.62,13.39,0.23,222.8,46.4,9.8
SC-101,2026-07-01 19:30:00,email,9.62,9.21,0.41,229.5,50.7,6.62
SC-101,2026-07-01 19:30:00,forms,6.41,6.35,0.06,226.6,42.2,4.8
SC-101,2026-07-01 19:30:00,chat,8.81,8.35,0.47,227.7,34.8,5.79
SC-101,2026-07-01 20:00:00,phone,46.53,45.28,1.26,385.8,5.9,28.11
SC-101,2026-07-01 20:00:00,web,13.69,13.02,0.67,232.4,52.6,9.36
SC-101,2026-07-01 20:00:00,whatsapp,11.63,11.19,0.44,245.9,23.7,8.52
SC-101,2026-07-01 20:00:00,email,8.21,7.93,0.28,243.5,43.7,5.76
SC-101,2026-07-01 20:00:00,forms,5.47,5.3,0.18,252.4,55.0,3.97
SC-101,2026-07-01 20:00:00,chat,7.53,7.15,0.38,196.3,25.9,5.32
SC-101,2026-07-01 20:30:00,phone,42.22,41.2,1.01,398.9,4.2,24.61
SC-101,2026-07-01 20:30:00,web,12.42,12.08,0.34,224.0,74.9,8.33
SC-101,2026-07-01 20:30:00,whatsapp,10.55,10.17,0.38,204.8,20.3,7.04
SC-101,2026-07-01 20:30:00,email,7.45,7.18,0.27,234.4,46.2,4.86
SC-101,2026-07-01 20:30:00,forms,4.97,4.79,0.17,276.2,71.9,3.36
SC-101,2026-07-01 20:30:00,chat,6.83,6.69,0.14,200.9,56.0,4.7
SC-101,2026-07-01 21:00:00,phone,37.88,36.47,1.41,373.5,8.3,21.26
SC-101,2026-07-01 21:00:00,web,11.14,10.66,0.48,214.5,16.1,7.78
SC-101,2026-07-01 21:00:00,whatsapp,9.47,9.47,0.0,205.8,58.8,6.86
SC-101,2026-07-01 21:00:00,email,6.68,6.32,0.36,244.5,62.9,4.54
SC-101,2026-07-01 21:00:00,forms,4.46,4.42,0.03,263.2,10.1,3.17
SC-101,2026-07-01 21:00:00,chat,6.13,5.92,0.21,226.1,29.1,4.34
SC-101,2026-07-01 21:30:00,phone,42.97,29.78,13.19,459.1,63.0,17.77
SC-101,2026-07-01 21:30:00,web,12.64,12.3,0.34,203.6,42.6,9.02
SC-101,2026-07-01 21:30:00,whatsapp,10.74,10.3,0.45,252.9,44.5,7.48
SC-101,2026-07-01 21:30:00,email,7.58,7.57,0.02,234.9,64.4,5.37
SC-101,2026-07-01 21:30:00,forms,5.06,4.87,0.18,204.9,37.8,3.24
SC-101,2026-07-01 21:30:00,chat,6.95,6.64,0.31,268.4,84.7,4.88
SC-101,2026-07-01 22:00:00,phone,33.0,32.19,0.81,400.0,6.5,19.74
SC-101,2026-07-01 22:00:00,web,9.71,9.59,0.11,201.6,2.0,7.15
SC-101,2026-07-01 22:00:00,whatsapp,8.25,8.02,0.23,221.4,70.6,5.81
SC-101,2026-07-01 22:00:00,email,5.82,5.71,0.11,292.6,21.9,4.06
SC-101,2026-07-01 22:00:00,forms,3.88,3.79,0.09,229.7,10.7,2.63
SC-101,2026-07-01 22:00:00,chat,5.34,5.13,0.21,215.5,40.8,3.46
SC-101,2026-07-01 22:30:00,phone,32.84,31.09,1.75,380.5,9.2,18.77
SC-101,2026-07-01 22:30:00,web,9.66,9.5,0.16,209.2,61.4,6.98
SC-101,2026-07-01 22:30:00,whatsapp,8.21,7.87,0.34,211.6,43.6,5.95
SC-101,2026-07-01 22:30:00,email,5.8,5.6,0.2,181.3,27.7,4.3
SC-101,2026-07-01 22:30:00,forms,3.86,3.77,0.1,231.3,23.1,2.69
SC-101,2026-07-01 22:30:00,chat,5.31,5.15,0.16,200.1,32.2,3.61
SC-101,2026-07-01 23:00:00,phone,27.36,26.44,0.92,414.4,5.2,16.45
SC-101,2026-07-01 23:00:00,web,8.05,7.73,0.31,261.9,36.8,5.23
SC-101,2026-07-01 23:00:00,whatsapp,6.84,6.54,0.3,248.8,65.3,4.58
SC-101,2026-07-01 23:00:00,email,4.83,4.6,0.22,240.1,43.0,3.38
SC-101,2026-07-01 23:00:00,forms,3.22,3.15,0.06,214.2,62.3,2.33
SC-101,2026-07-01 23:00:00,chat,4.43,4.24,0.19,226.2,77.2,2.92
SC-101,2026-07-01 23:30:00,phone,30.63,29.27,1.36,414.0,10.1,17.81
SC-101,2026-07-01 23:30:00,web,9.01,8.56,0.45,199.0,65.2,6.34
SC-101,2026-07-01 23:30:00,whatsapp,7.66,7.57,0.09,198.5,58.2,5.26
SC-101,2026-07-01 23:30:00,email,5.41,5.24,0.16,221.3,57.6,3.59
SC-101,2026-07-01 23:30:00,forms,3.6,3.47,0.13,224.9,46.7,2.32
SC-101,2026-07-01 23:30:00,chat,4.95,4.78,0.18,222.0,48.2,3.49
SC-101,2026-07-02 00:00:00,phone,32.5,30.23,2.27,450.1,17.2,18.25
SC-101,2026-07-02 00:00:00,web,9.56,9.11,0.45,227.8,65.9,6.5
SC-101,2026-07-02 00:00:00,whatsapp,8.12,7.68,0.44,239.7,29.7,5.38
SC-101,2026-07-02 00:00:00,email,5.73,5.62,0.11,190.9,60.1,3.89
SC-101,2026-07-02 00:00:00,forms,3.82,3.75,0.07,224.3,71.6,2.71
SC-101,2026-07-02 00:00:00,chat,5.26,5.03,0.23,235.8,81.7,3.59
SC-101,2026-07-02 00:30:00,phone,30.85,27.31,3.54,454.4,21.0,16.17
SC-101,2026-07-02 00:30:00,web,9.07,9.0,0.07,206.0,27.5,6.5
SC-101,2026-07-02 00:30:00,whatsapp,7.71,7.56,0.15,231.9,53.6,5.3
SC-101,2026-07-02 00:30:00,email,5.44,5.44,0.0,240.3,49.1,4.19
SC-101,2026-07-02 00:30:00,forms,3.63,3.54,0.09,213.3,65.9,2.56
SC-101,2026-07-02 00:30:00,chat,4.99,4.79,0.2,216.0,35.5,3.44
SC-101,2026-07-02 01:00:00,phone,38.02,28.28,9.74,417.6,74.8,17.24
SC-101,2026-07-02 01:00:00,web,11.18,10.84,0.35,226.5,68.5,7.97
SC-101,2026-07-02 01:00:00,whatsapp,9.51,9.34,0.16,187.6,42.9,6.76
SC-101,2026-07-02 01:00:00,email,6.71,6.56,0.15,205.3,61.2,4.71
SC-101,2026-07-02 01:00:00,forms,4.47,4.31,0.16,214.5,75.5,2.93
SC-101,2026-07-02 01:00:00,chat,6.15,5.94,0.21,210.7,18.3,4.15
SC-101,2026-07-02 01:30:00,phone,34.91,28.84,6.07,406.8,42.8,16.92
SC-101,2026-07-02 01:30:00,web,10.27,9.69,0.57,243.8,50.0,7.05
SC-101,2026-07-02 01:30:00,whatsapp,8.73,8.29,0.44,248.7,37.3,6.12
SC-101,2026-07-02 01:30:00,email,6.16,5.96,0.2,180.9,23.0,4.34
SC-101,2026-07-02 01:30:00,forms,4.11,4.05,0.06,221.8,41.7,2.93
SC-101,2026-07-02 01:30:00,chat,5.65,5.5,0.15,243.9,73.9,3.95
SC-101,2026-07-02 02:00:00,phone,34.33,28.87,5.47,434.4,37.1,16.52
SC-101,2026-07-02 02:00:00,web,10.1,9.67,0.43,256.1,45.5,6.97
SC-101,2026-07-02 02:00:00,whatsapp,8.58,8.49,0.09,222.9,20.4,6.26
SC-101,2026-07-02 02:00:00,email,6.06,5.83,0.23,213.2,78.1,4.02
SC-101,2026-07-02 02:00:00,forms,4.04,3.93,0.11,262.2,64.5,2.66
SC-101,2026-07-02 02:00:00,chat,5.55,5.39,0.16,224.6,62.5,3.8
SC-101,2026-07-02 02:30:00,phone,36.18,26.7,9.48,420.8,69.8,15.68
SC-101,2026-07-02 02:30:00,web,10.64,10.27,0.37,255.3,57.3,7.28
SC-101,2026-07-02 02:30:00,whatsapp,9.04,8.74,0.3,233.6,81.4,6.38
SC-101,2026-07-02 02:30:00,email,6.38,6.21,0.18,231.4,17.2,4.45
SC-101,2026-07-02 02:30:00,forms,4.26,4.03,0.22,195.7,65.4,2.96
SC-101,2026-07-02 02:30:00,chat,5.85,5.6,0.25,218.9,22.6,4.02
SC-101,2026-07-02 03:00:00,phone,35.3,29.43,5.87,373.3,27.1,18.02
SC-101,2026-07-02 03:00:00,web,10.38,9.98,0.4,208.3,71.9,7.77
SC-101,2026-07-02 03:00:00,whatsapp,8.82,8.57,0.25,239.0,53.2,5.73
